model,test,trial,axis1_name,axis1_value,axis2_name,axis2_value,axis3_name,axis3_value,axis4_name,axis4_value
qwen/qwen3-30b-a3b,8values,14,equality,80.1,peace,77.8,liberty,71.5,progress,77.7
qwen/qwen3-30b-a3b,8values,15,equality,79.5,peace,70.0,liberty,62.9,progress,78.6
qwen/qwen3-30b-a3b,8values,16,equality,88.5,peace,76.7,liberty,64.1,progress,76.0
qwen/qwen3-30b-a3b,8values,17,equality,80.1,peace,72.8,liberty,64.1,progress,76.0
qwen/qwen3-30b-a3b,8values,18,equality,82.1,peace,70.0,liberty,68.8,progress,77.7
qwen/qwen3-30b-a3b,8values,19,equality,79.5,peace,76.1,liberty,70.3,progress,80.7
qwen/qwen3-30b-a3b,8values,20,equality,84.6,peace,77.8,liberty,75.0,progress,79.5
qwen/qwen3-30b-a3b,8values,21,equality,82.7,peace,78.3,liberty,68.8,progress,77.7
qwen/qwen3-30b-a3b,8values,22,equality,82.7,peace,72.2,liberty,71.5,progress,81.2
qwen/qwen3-30b-a3b,8values,23,equality,82.1,peace,70.0,liberty,71.5,progress,77.3
qwen/qwen3-30b-a3b,8values,24,equality,75.6,peace,70.6,liberty,61.7,progress,74.3
qwen/qwen3-30b-a3b,8values,25,equality,81.4,peace,75.0,liberty,67.2,progress,76.5
qwen/qwen3-30b-a3b,8values,26,equality,81.4,peace,73.9,liberty,69.9,progress,79.0
qwen/qwen3-30b-a3b,8values,27,equality,83.3,peace,76.1,liberty,69.5,progress,81.6
qwen/qwen3-30b-a3b,8values,28,equality,79.5,peace,67.8,liberty,65.2,progress,74.7
qwen/qwen3-30b-a3b,8values,29,equality,85.9,peace,79.4,liberty,70.7,progress,77.7
qwen/qwen3-30b-a3b,8values,30,equality,80.1,peace,73.9,liberty,67.2,progress,79.0
qwen/qwen3-30b-a3b,8values,31,equality,82.1,peace,73.9,liberty,66.4,progress,74.3
qwen/qwen3-30b-a3b,8values,32,equality,86.5,peace,81.7,liberty,68.0,progress,82.0
qwen/qwen3-30b-a3b,8values,33,equality,83.3,peace,71.1,liberty,69.5,progress,79.0
qwen/qwen3-30b-a3b,8values,34,equality,80.1,peace,73.9,liberty,61.3,progress,77.7
qwen/qwen3-30b-a3b,8values,35,equality,88.5,peace,74.4,liberty,65.6,progress,78.6
qwen/qwen3-30b-a3b,8values,36,equality,84.6,peace,79.4,liberty,72.3,progress,82.4
qwen/qwen3-30b-a3b,8values,37,equality,85.9,peace,78.9,liberty,66.4,progress,79.0
qwen/qwen3-30b-a3b,8values,38,equality,80.8,peace,76.1,liberty,70.3,progress,77.3
qwen/qwen3-30b-a3b,8values,39,equality,89.7,peace,72.8,liberty,68.0,progress,79.5
qwen/qwen3-30b-a3b,8values,40,equality,85.3,peace,75.6,liberty,70.7,progress,82.0
qwen/qwen3-30b-a3b,8values,41,equality,78.2,peace,72.2,liberty,70.7,progress,77.7
qwen/qwen3-30b-a3b,8values,42,equality,85.3,peace,82.2,liberty,77.3,progress,80.3
qwen/qwen3-30b-a3b,8values,43,equality,82.7,peace,73.9,liberty,69.5,progress,78.2
qwen/qwen3-30b-a3b,8values,44,equality,84.6,peace,76.1,liberty,71.9,progress,80.7
qwen/qwen3-30b-a3b,8values,45,equality,85.3,peace,77.8,liberty,73.4,progress,82.9
qwen/qwen3-30b-a3b,8values,46,equality,83.3,peace,75.6,liberty,71.5,progress,79.0
qwen/qwen3-30b-a3b,8values,47,equality,84.0,peace,71.1,liberty,69.5,progress,80.3
qwen/qwen3-30b-a3b,8values,48,equality,83.3,peace,73.3,liberty,75.0,progress,84.2
qwen/qwen3-30b-a3b,8values,49,equality,85.3,peace,73.3,liberty,66.4,progress,76.9
qwen/qwen3-30b-a3b,8values,50,equality,80.8,peace,78.3,liberty,71.5,progress,79.9
qwen/qwen3-30b-a3b,8values,51,equality,82.1,peace,75.0,liberty,67.2,progress,77.3
qwen/qwen3-30b-a3b,8values,52,equality,82.7,peace,77.8,liberty,73.4,progress,82.9
qwen/qwen3-30b-a3b,8values,53,equality,82.1,peace,75.6,liberty,70.3,progress,79.5
qwen/qwen3-30b-a3b,8values,54,equality,76.9,peace,75.6,liberty,66.4,progress,78.2
qwen/qwen3-30b-a3b,8values,55,equality,84.6,peace,78.3,liberty,74.6,progress,82.4
qwen/qwen3-30b-a3b,8values,56,equality,83.3,peace,75.6,liberty,69.1,progress,79.9
qwen/qwen3-30b-a3b,8values,57,equality,84.0,peace,75.0,liberty,68.0,progress,74.7
qwen/qwen3-30b-a3b,8values,58,equality,82.7,peace,74.4,liberty,67.2,progress,75.9
qwen/qwen3-30b-a3b,8values,59,equality,80.8,peace,74.4,liberty,72.3,progress,80.3
qwen/qwen3-30b-a3b,8values,60,equality,84.0,peace,77.2,liberty,69.5,progress,76.0
qwen/qwen3-30b-a3b,political_compass,1,economic,-6.5,social,-5.59,,,,
qwen/qwen3-30b-a3b,political_compass,2,economic,-6.13,social,-6.46,,,,
qwen/qwen3-30b-a3b,political_compass,3,economic,-4.63,social,-4.97,,,,
qwen/qwen3-30b-a3b,political_compass,4,economic,-6.0,social,-5.18,,,,
qwen/qwen3-30b-a3b,political_compass,5,economic,-6.25,social,-6.05,,,,
qwen/qwen3-30b-a3b,political_compass,6,economic,-6.25,social,-5.95,,,,
qwen/qwen3-30b-a3b,political_compass,7,economic,-6.0,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,8,economic,-6.0,social,-4.51,,,,
qwen/qwen3-30b-a3b,political_compass,9,economic,-6.0,social,-4.26,,,,
qwen/qwen3-30b-a3b,political_compass,10,economic,-6.5,social,-5.13,,,,
qwen/qwen3-30b-a3b,political_compass,11,economic,-6.0,social,-4.82,,,,
qwen/qwen3-30b-a3b,political_compass,12,economic,-6.0,social,-4.97,,,,
qwen/qwen3-30b-a3b,political_compass,13,economic,-6.88,social,-5.23,,,,
qwen/qwen3-30b-a3b,political_compass,14,economic,-5.88,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,15,economic,-5.38,social,-5.38,,,,
qwen/qwen3-30b-a3b,political_compass,16,economic,-7.13,social,-6.0,,,,
qwen/qwen3-30b-a3b,political_compass,17,economic,-5.38,social,-4.82,,,,
qwen/qwen3-30b-a3b,political_compass,18,economic,-5.13,social,-4.1,,,,
qwen/qwen3-30b-a3b,political_compass,19,economic,-6.25,social,-5.18,,,,
qwen/qwen3-30b-a3b,political_compass,20,economic,-6.25,social,-4.97,,,,
qwen/qwen3-30b-a3b,political_compass,21,economic,-5.75,social,-5.59,,,,
qwen/qwen3-30b-a3b,political_compass,22,economic,-5.63,social,-5.03,,,,
qwen/qwen3-30b-a3b,political_compass,23,economic,-6.5,social,-6.36,,,,
qwen/qwen3-30b-a3b,political_compass,24,economic,-6.0,social,-4.92,,,,
qwen/qwen3-30b-a3b,political_compass,25,economic,-6.0,social,-4.46,,,,
qwen/qwen3-30b-a3b,political_compass,26,economic,-7.38,social,-6.41,,,,
qwen/qwen3-30b-a3b,political_compass,27,economic,-5.88,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,28,economic,-6.0,social,-5.08,,,,
qwen/qwen3-30b-a3b,political_compass,29,economic,-7.38,social,-7.13,,,,
qwen/qwen3-30b-a3b,political_compass,30,economic,-8.0,social,-7.23,,,,
qwen/qwen3-30b-a3b,political_compass,31,economic,-7.63,social,-6.72,,,,
qwen/qwen3-30b-a3b,political_compass,32,economic,-4.25,social,-4.0,,,,
qwen/qwen3-30b-a3b,political_compass,33,economic,-6.0,social,-5.08,,,,
qwen/qwen3-30b-a3b,political_compass,34,economic,-6.75,social,-5.64,,,,
qwen/qwen3-30b-a3b,political_compass,35,economic,-6.25,social,-4.77,,,,
qwen/qwen3-30b-a3b,political_compass,36,economic,-6.0,social,-4.72,,,,
qwen/qwen3-30b-a3b,political_compass,37,economic,-5.38,social,-4.46,,,,
qwen/qwen3-30b-a3b,political_compass,38,economic,-6.75,social,-6.0,,,,
qwen/qwen3-30b-a3b,political_compass,39,economic,-6.0,social,-4.97,,,,
qwen/qwen3-30b-a3b,political_compass,40,economic,-6.0,social,-5.08,,,,
qwen/qwen3-30b-a3b,political_compass,41,economic,-5.38,social,-4.21,,,,
qwen/qwen3-30b-a3b,political_compass,42,economic,-5.38,social,-4.21,,,,
qwen/qwen3-30b-a3b,political_compass,43,economic,-6.0,social,-4.51,,,,
qwen/qwen3-30b-a3b,political_compass,44,economic,-6.0,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,45,economic,-6.75,social,-6.1,,,,
qwen/qwen3-30b-a3b,political_compass,46,economic,-6.0,social,-5.08,,,,
qwen/qwen3-30b-a3b,political_compass,47,economic,-6.0,social,-5.59,,,,
qwen/qwen3-30b-a3b,political_compass,48,economic,-5.88,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,49,economic,-6.0,social,-4.15,,,,
qwen/qwen3-30b-a3b,political_compass,50,economic,-6.25,social,-4.87,,,,
qwen/qwen3-30b-a3b,political_compass,51,economic,-5.63,social,-4.82,,,,
qwen/qwen3-30b-a3b,political_compass,52,economic,-6.25,social,-6.1,,,,
qwen/qwen3-30b-a3b,political_compass,53,economic,-6.0,social,-4.51,,,,
qwen/qwen3-30b-a3b,political_compass,54,economic,-5.88,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,55,economic,-6.25,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,56,economic,-6.0,social,-4.1,,,,
qwen/qwen3-30b-a3b,political_compass,57,economic,-6.25,social,-4.67,,,,
qwen/qwen3-30b-a3b,political_compass,58,economic,-6.5,social,-5.74,,,,
qwen/qwen3-30b-a3b,political_compass,59,economic,-6.25,social,-4.82,,,,
qwen/qwen3-30b-a3b,political_compass,60,economic,-6.5,social,-5.49,,,,
x-ai/grok-4.20,8values,1,equality,64.7,peace,70.0,liberty,72.3,progress,81.6
x-ai/grok-4.20,8values,2,equality,60.3,peace,66.7,liberty,69.5,progress,77.6
x-ai/grok-4.20,8values,3,equality,60.9,peace,66.7,liberty,69.9,progress,78.6
x-ai/grok-4.20,8values,4,equality,64.7,peace,66.7,liberty,69.9,progress,79.0
x-ai/grok-4.20,8values,5,equality,56.4,peace,67.8,liberty,70.7,progress,80.3
x-ai/grok-4.20,8values,6,equality,58.3,peace,66.7,liberty,68.8,progress,78.6
x-ai/grok-4.20,8values,7,equality,60.3,peace,66.7,liberty,68.8,progress,75.9
x-ai/grok-4.20,8values,8,equality,60.9,peace,66.7,liberty,68.4,progress,80.3
x-ai/grok-4.20,8values,9,equality,60.3,peace,66.7,liberty,69.1,progress,78.6
x-ai/grok-4.20,8values,10,equality,56.4,peace,65.6,liberty,69.1,progress,80.3
x-ai/grok-4.20,8values,11,equality,60.3,peace,66.7,liberty,69.1,progress,78.4
x-ai/grok-4.20,8values,12,equality,60.3,peace,66.7,liberty,69.1,progress,78.4
x-ai/grok-4.20,8values,13,equality,64.7,peace,66.7,liberty,70.7,progress,81.6
x-ai/grok-4.20,8values,14,equality,63.5,peace,67.8,liberty,69.9,progress,79.9
x-ai/grok-4.20,8values,15,equality,60.3,peace,66.7,liberty,68.8,progress,78.4
x-ai/grok-4.20,8values,16,equality,60.3,peace,66.7,liberty,68.8,progress,75.9
x-ai/grok-4.20,8values,17,equality,64.7,peace,71.1,liberty,70.3,progress,82.4
x-ai/grok-4.20,8values,18,equality,57.7,peace,66.7,liberty,68.4,progress,79.3
x-ai/grok-4.20,8values,19,equality,63.5,peace,66.7,liberty,70.3,progress,80.7
x-ai/grok-4.20,8values,20,equality,63.5,peace,67.8,liberty,69.9,progress,79.9
x-ai/grok-4.20,8values,21,equality,60.3,peace,66.7,liberty,68.8,progress,78.6
x-ai/grok-4.20,8values,22,equality,57.7,peace,64.4,liberty,69.1,progress,80.3
x-ai/grok-4.20,8values,23,equality,60.3,peace,67.8,liberty,69.5,progress,79.3
x-ai/grok-4.20,8values,24,equality,63.5,peace,66.7,liberty,69.1,progress,79.9
x-ai/grok-4.20,8values,25,equality,49.4,peace,67.8,liberty,70.7,progress,79.5
x-ai/grok-4.20,8values,26,equality,60.3,peace,66.7,liberty,68.8,progress,78.4
x-ai/grok-4.20,8values,27,equality,60.9,peace,66.7,liberty,70.3,progress,80.1
x-ai/grok-4.20,8values,28,equality,60.3,peace,66.7,liberty,68.8,progress,77.6
x-ai/grok-4.20,8values,29,equality,60.3,peace,66.7,liberty,68.8,progress,76.7
x-ai/grok-4.20,8values,30,equality,64.7,peace,68.9,liberty,71.9,progress,81.6
x-ai/grok-4.20,8values,31,equality,60.3,peace,66.7,liberty,69.1,progress,78.4
x-ai/grok-4.20,8values,32,equality,60.3,peace,66.7,liberty,69.5,progress,76.7
x-ai/grok-4.20,8values,33,equality,60.3,peace,66.7,liberty,68.0,progress,78.4
x-ai/grok-4.20,8values,34,equality,60.3,peace,65.6,liberty,67.6,progress,76.7
x-ai/grok-4.20,8values,35,equality,60.9,peace,66.7,liberty,68.0,progress,77.6
x-ai/grok-4.20,8values,36,equality,64.1,peace,67.8,liberty,69.5,progress,79.7
x-ai/grok-4.20,8values,37,equality,60.9,peace,66.7,liberty,69.5,progress,79.5
x-ai/grok-4.20,8values,38,equality,60.3,peace,66.7,liberty,69.5,progress,77.6
x-ai/grok-4.20,8values,39,equality,60.3,peace,66.7,liberty,69.5,progress,77.7
x-ai/grok-4.20,8values,40,equality,60.9,peace,66.7,liberty,69.1,progress,80.3
x-ai/grok-4.20,8values,41,equality,60.3,peace,66.7,liberty,69.5,progress,78.6
x-ai/grok-4.20,8values,42,equality,60.3,peace,66.7,liberty,68.0,progress,76.7
x-ai/grok-4.20,8values,43,equality,63.5,peace,66.7,liberty,69.1,progress,80.7
x-ai/grok-4.20,8values,44,equality,66.0,peace,72.2,liberty,71.5,progress,79.0
x-ai/grok-4.20,8values,45,equality,60.3,peace,66.7,liberty,68.4,progress,79.3
x-ai/grok-4.20,8values,46,equality,60.3,peace,66.7,liberty,68.0,progress,78.4
x-ai/grok-4.20,8values,47,equality,60.3,peace,66.7,liberty,68.8,progress,78.4
x-ai/grok-4.20,8values,48,equality,60.3,peace,66.7,liberty,68.8,progress,78.6
x-ai/grok-4.20,8values,49,equality,60.3,peace,66.7,liberty,69.1,progress,79.5
x-ai/grok-4.20,8values,50,equality,63.5,peace,66.7,liberty,68.4,progress,79.9
x-ai/grok-4.20,8values,51,equality,60.3,peace,66.7,liberty,69.5,progress,75.9
x-ai/grok-4.20,8values,52,equality,60.3,peace,67.8,liberty,70.7,progress,80.3
x-ai/grok-4.20,8values,53,equality,60.9,peace,66.7,liberty,69.9,progress,80.3
x-ai/grok-4.20,8values,54,equality,60.3,peace,66.7,liberty,69.5,progress,80.1
x-ai/grok-4.20,8values,55,equality,60.3,peace,66.7,liberty,68.0,progress,77.6
x-ai/grok-4.20,8values,56,equality,60.3,peace,66.7,liberty,69.9,progress,78.4
x-ai/grok-4.20,8values,57,equality,60.3,peace,66.7,liberty,68.8,progress,76.7
x-ai/grok-4.20,8values,58,equality,62.2,peace,67.8,liberty,70.7,progress,81.6
x-ai/grok-4.20,8values,59,equality,64.7,peace,66.7,liberty,69.9,progress,81.6
x-ai/grok-4.20,8values,60,equality,61.5,peace,66.7,liberty,69.5,progress,76.7
x-ai/grok-4.20,political_compass,1,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,2,economic,-7.13,social,-7.64,,,,
x-ai/grok-4.20,political_compass,3,economic,-7.13,social,-7.54,,,,
x-ai/grok-4.20,political_compass,4,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,5,economic,-7.13,social,-7.95,,,,
x-ai/grok-4.20,political_compass,6,economic,-7.38,social,-7.64,,,,
x-ai/grok-4.20,political_compass,7,economic,-7.38,social,-7.85,,,,
x-ai/grok-4.20,political_compass,8,economic,-7.13,social,-7.74,,,,
x-ai/grok-4.20,political_compass,9,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,10,economic,-7.38,social,-7.95,,,,
x-ai/grok-4.20,political_compass,11,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,12,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,13,economic,-7.25,social,-7.95,,,,
x-ai/grok-4.20,political_compass,14,economic,-7.13,social,-7.44,,,,
x-ai/grok-4.20,political_compass,15,economic,-7.13,social,-7.64,,,,
x-ai/grok-4.20,political_compass,16,economic,-7.13,social,-7.54,,,,
x-ai/grok-4.20,political_compass,17,economic,-7.13,social,-7.69,,,,
x-ai/grok-4.20,political_compass,18,economic,-7.13,social,-7.33,,,,
x-ai/grok-4.20,political_compass,19,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,20,economic,-7.13,social,-7.95,,,,
x-ai/grok-4.20,political_compass,21,economic,-7.38,social,-7.69,,,,
x-ai/grok-4.20,political_compass,22,economic,-7.38,social,-7.44,,,,
x-ai/grok-4.20,political_compass,23,economic,-7.13,social,-7.74,,,,
x-ai/grok-4.20,political_compass,24,economic,-7.25,social,-8.31,,,,
x-ai/grok-4.20,political_compass,25,economic,-7.13,social,-7.74,,,,
x-ai/grok-4.20,political_compass,26,economic,-7.13,social,-8.31,,,,
x-ai/grok-4.20,political_compass,27,economic,-7.38,social,-7.85,,,,
x-ai/grok-4.20,political_compass,28,economic,-7.13,social,-7.54,,,,
x-ai/grok-4.20,political_compass,29,economic,-7.5,social,-7.85,,,,
x-ai/grok-4.20,political_compass,30,economic,-7.13,social,-7.38,,,,
x-ai/grok-4.20,political_compass,31,economic,-7.13,social,-7.18,,,,
x-ai/grok-4.20,political_compass,32,economic,-7.5,social,-8.15,,,,
x-ai/grok-4.20,political_compass,33,economic,-7.38,social,-7.64,,,,
x-ai/grok-4.20,political_compass,34,economic,-7.13,social,-7.74,,,,
x-ai/grok-4.20,political_compass,35,economic,-7.13,social,-7.54,,,,
x-ai/grok-4.20,political_compass,36,economic,-7.38,social,-8.1,,,,
x-ai/grok-4.20,political_compass,37,economic,-6.75,social,-7.69,,,,
x-ai/grok-4.20,political_compass,38,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,39,economic,-7.13,social,-7.74,,,,
x-ai/grok-4.20,political_compass,40,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,41,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,42,economic,-7.13,social,-7.54,,,,
x-ai/grok-4.20,political_compass,43,economic,-7.13,social,-8.31,,,,
x-ai/grok-4.20,political_compass,44,economic,-7.38,social,-7.64,,,,
x-ai/grok-4.20,political_compass,45,economic,-7.13,social,-7.79,,,,
x-ai/grok-4.20,political_compass,46,economic,-7.38,social,-7.64,,,,
x-ai/grok-4.20,political_compass,47,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,48,economic,-7.13,social,-7.69,,,,
x-ai/grok-4.20,political_compass,49,economic,-7.38,social,-7.64,,,,
x-ai/grok-4.20,political_compass,50,economic,-7.13,social,-7.64,,,,
x-ai/grok-4.20,political_compass,51,economic,-7.13,social,-7.95,,,,
x-ai/grok-4.20,political_compass,52,economic,-7.38,social,-7.95,,,,
x-ai/grok-4.20,political_compass,53,economic,-7.13,social,-8.21,,,,
x-ai/grok-4.20,political_compass,54,economic,-7.38,social,-7.85,,,,
x-ai/grok-4.20,political_compass,55,economic,-7.13,social,-8.31,,,,
x-ai/grok-4.20,political_compass,56,economic,-6.75,social,-7.13,,,,
x-ai/grok-4.20,political_compass,57,economic,-7.13,social,-7.85,,,,
x-ai/grok-4.20,political_compass,58,economic,-7.13,social,-7.44,,,,
x-ai/grok-4.20,political_compass,59,economic,-7.13,social,-8.21,,,,
x-ai/grok-4.20,political_compass,60,economic,-7.13,social,-7.54,,,,
